Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.4400024414062,99.4199981689453,99.5400009155273,99.5699996948242,99.5100021362305,99.5303635443852,99.5277680511537
Moldova,MDA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,33.5099983215332,34.1699981689453,34.2599983215332,34.1599998474121,34.3199996948242,..,..
Moldova,MDA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,75.2399978637695,74.5400009155273,74.7600021362305,74.7600021362305,74.75,75.4246356217162,75.2910910824752
Moldova,MDA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.11000001430511,1.5,1.54999995231628,1.46000003814697,1.5,2.39011338959924,..
Moldova,MDA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.150000005960465,0.170000001788139,0.140000000596046,0.150000005960465,0.119999997317791,0.183540283806982,0.238852343726839
Monaco,MCO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..
Monaco,MCO,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..
Montenegro,MNE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,21.4508209228516,19.7659276423604,19.5769768453581,..,..,..,..
Montenegro,MNE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,94.9769337468088,95.5752101660868,96.1399019831919,..,..,..,..
Montenegro,MNE,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,22.9061845094581,24.4586174177062,24.3332763619329,..,..,..,..
Montenegro,MNE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,98.1050623176236,98.3272260353558,98.5771139453893,..,..,..,..
Montenegro,MNE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,22.3103024680271,23.8347651285551,23.6662154951619,..,..,..,..
Montenegro,MNE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,80.6169743609381,81.8239956037765,81.9217723455169,..,..,..,..
Montenegro,MNE,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.56492218823538,1.72219356734423,1.24456493090992,..,..,..,..
Montenegro,MNE,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.326664330145008,0.281718037872815,0.136163430043876,..,..,..,..
Netherlands,NLD,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,31.0900001525879,34.2848460261818,34.7700004577637,35.4291463684265,36.393924131785,36.5573313987755,..
Netherlands,NLD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,90.370002746582,91.9366758031883,91.2200012207031,90.9582104013994,91.1451951874545,90.2764267356421,..
Netherlands,NLD,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,33.2900009155273,36.7319546928845,36.9599990844727,37.9326007758691,39.1200352539704,39.143197948999,..
Netherlands,NLD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,98.5100021362305,98.6421861721355,98.5599975585938,98.051944340845,98.0306890249335,97.3239441916378,..
Netherlands,NLD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,33.0400009155273,36.4527995695417,36.7200012207031,37.6903596670068,38.8489626093683,38.8793355154994,..
Netherlands,NLD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,71.0999984741211,73.8042606493922,72.9599990844727,73.8152267342655,74.2670364991331,74.1197872066975,..
Netherlands,NLD,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,11.7299995422363,12.7071185040603,13.1400003433228,14.405174007983,14.954433590371,15.2046121079199,..
Netherlands,NLD,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.629999995231628,0.734350670938232,0.709999978542328,0.993280876117145,1.00822318311613,1.07392450870305,..
North Macedonia,MKD,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,21.1261196136475,17.5378500632178,21.6800003051758,19.3952220457226,19.8216794815429,..,20.033219660169
North Macedonia,MKD,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,69.6771621704102,67.2968683389004,68.4899978637695,69.7008154607247,70.7438005041446,..,68.9689116686843
North Macedonia,MKD,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,19.2690376635508,19.9681690611266,21.9599990844727,22.2009538815017,22.5398223487521,..,..
North Macedonia,MKD,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,91.2897796630859,93.5556035137149,93.6399993896484,94.7771563376207,94.8307058800312,..,93.7544557729368
North Macedonia,MKD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,19.2690376635508,19.9681690611266,21.9599990844727,21.9081622296531,22.3389373597988,..,22.5063307620395
North Macedonia,MKD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,53.4467811584473,..,68.3000030517578,69.5329199114654,70.5153081423898,..,68.6925323282867
North Macedonia,MKD,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.6045188531992,1.91689757943692,1.92999994754791,1.79610368273745,2.00282847897048,..,..
North Macedonia,MKD,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.164359566399787,0.188597764067166,0.25,0.280837143344586,0.352544693904768,..,..
Norway,NOR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,30.4479349491915,29.2900009155273,..,33.5931259553046,31.6725480402091,32.1868255742863,..
Norway,NOR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,99.0458740417522,99.1900024414062,..,99.0881716160966,98.9435835739136,98.9098891469499,..
Norway,NOR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,42.9568511688208,40.8400001525879,..,45.792345187444,43.8056635693145,44.8926415031866,..
Norway,NOR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.5639659547937,99.7099990844727,..,99.7844293411858,99.5164188883829,99.680658116242,..
Norway,NOR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,41.4345053946336,39.2299995422363,..,44.2864671096081,42.3555903426744,43.2877065871803,..
Norway,NOR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,82.1633464745519,78.75,..,81.8810132531688,80.0042561695029,81.9146077307582,..
Norway,NOR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,12.3573674492309,11.5500001907349,..,13.6838324618225,13.3305889090301,13.642596300391,..
Norway,NOR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,1.20380384012421,1.0900000333786,..,1.29331596235272,1.33473515959194,1.52758850279791,..
Poland,POL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,26.5329086902906,27.3313870167182,28.0100002288818,..,..,..,..
Poland,POL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,88.5100021362305,..,..,..,..
Poland,POL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,29.9228188971402,30.6677236113517,31.4799995422363,..,..,..,..
Poland,POL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.1925250582627,99.2625799544116,99.2799987792969,99.4076086312534,99.5122873328082,99.6761439153944,99.6983960255467
Poland,POL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,26.7674429420972,27.5746468320483,28.2399997711182,28.5334869465272,28.9490539721821,32.0204327747882,33.321400037011
Poland,POL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,87.7799987792969,..,..,..,..
Poland,POL,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,20.7594080994446,21.3264746552861,21.8899993896484,..,..,..,..
Poland,POL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.633925929274253,0.67816472184481,0.649999976158142,..,..,..,..
Portugal,PRT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,18.6499996185303,20.7199993133545,22.5100002288818,22.4542395345449,23.1223938479372,23.5028353899237,24.9081630188819
Portugal,PRT,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,54.2999992370605,57.9500007629395,60.75,61.0249405681239,62.2781394788605,62.9070981322146,64.4778306730759
Portugal,PRT,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,19.2299995422363,21.4400005340576,23.1100006103516,23.238403941789,24.0851915116435,24.5133629992824,26.0579987846678
Portugal,PRT,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,91.5400009155273,92.8300018310547,93.9000015258789,94.4729177052686,94.9817563413008,95.1277395473967,95.5543973746531
Portugal,PRT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,18.6900005340576,20.7800006866455,22.5499992370606,22.5915811547604,23.3056437971198,23.7690995141667,25.144047514785
Portugal,PRT,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,37.0800018310547,40.6800003051758,43.4500007629395,44.0859379938661,45.6849108373722,46.3494493223657,48.5642852233967
Portugal,PRT,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,13.6400003433228,15.1099996566772,16.1900005340576,15.8060258972588,16.0517156710002,16.2881720195865,6.31591156303365
Portugal,PRT,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.589999973773956,0.720000028610229,0.759999990463257,0.667251448366904,0.527301333798828,0.640431315696523,0.762600600875874
Romania,ROU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,14.5098533487382,14.7860199636808,15.1375639571037,13.9771328312794,15.283466873163,14.6010893280568,..
Romania,ROU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,91.0828442002317,91.1600036621094,91.8000030517578,92.5500030517578,92.9499969482422,93.3742642018011,..
Romania,ROU,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,17.9597633321169,18.3700008392334,18.6800003051758,18.7600002288818,19.5599994659424,18.746791623271,..
Romania,ROU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,98.8042180705597,98.7399978637695,98.6900024414062,98.870002746582,98.9499969482422,98.9514481926966,..
Romania,ROU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,14.873142441619,15.3100004196167,15.4899997711182,15.4499998092651,16.0100002288818,15.3039912343275,..
Romania,ROU,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,68.3221539365843,69.1800003051758,71.0299987792969,72.1699981689453,73.0299987792969,72.767467371632,..
Romania,ROU,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,11.2642636105962,11.2911990353609,11.4006936863824,9.84996635191293,10.2616800338504,9.83016271520245,..
Romania,ROU,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.0867289995506618,0.105665020392279,0.127344413806883,0.148109532236709,0.16040857546717,0.142228004371551,..
Russian Federation,RUS,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,41.2200012207031,..,..,..
Russian Federation,RUS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,98.5800018310547,..,..,..
Russian Federation,RUS,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,76.2900009155273,..,..,..
Russian Federation,RUS,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,100,100,100,99.8199996948242,100,100,100
Russian Federation,RUS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,64.0899963378906,..,..,..
Russian Federation,RUS,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,91.5161323845422,91.4410954486241,91.8141153254704,92.1800003051758,91.9972550280771,92.6996595179214,92.9073594394634
Russian Federation,RUS,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,18.8500003814697,..,..,..
Russian Federation,RUS,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,1.26999998092651,..,..,..
San Marino,SMR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,15.7600002288818,..,18.1900005340576,..,18.3899993896484,..,..
San Marino,SMR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,82.9599990844727,..,86.2600021362305,..,87.6999969482422,..,..
San Marino,SMR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,15.7600002288818,..,18.1900005340576,..,18.3899993896484,..,..
San Marino,SMR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,96.5999984741211,..,98.5599975585938,..,98.9000015258789,..,..
San Marino,SMR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,15.7600002288818,..,18.1900005340576,..,18.3899993896484,..,..
San Marino,SMR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,53.939998626709,..,57.4500007629395,..,58.5900001525879,..,..
San Marino,SMR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,11.0900001525879,..,..,..,13.1300001144409,..,..
San Marino,SMR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..
Serbia,SRB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,15.4879278785465,15.5200004577637,16.2851422565156,17.2317031410414,24.8500003814697,18.6692014707128,19.9911013863254
Serbia,SRB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,91.7900009155273,..,..,93.0599975585938,..,..
Serbia,SRB,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,23.2185947147462,23.25,23.6766547109738,24.530739661149,26.1700000762939,25.6712952451897,26.9088680008745
Serbia,SRB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,97.9244537527313,98.5299987792969,98.320743311347,98.6303018679445,98.5299987792969,98.7419462491062,98.9934011046089
Serbia,SRB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,21.4781529087204,21.7000007629394,22.059521153475,22.9413823641405,24.8500003814697,24.16801565616,25.4392003166186
Serbia,SRB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,71.707241071027,73.6399993896484,73.4497629176403,73.9430674328555,77.7799987792969,76.1039190572241,77.1153939809151
Serbia,SRB,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,2.23626527291505,2.21000003814697,2.7982186961063,..,11.7799997329712,..,..
Serbia,SRB,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.410877902831413,0.259999990463257,0.453430270620992,0.504368829506472,0.589999973773956,0.510741564848715,0.578726034430744
Slovak Republic,SVK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,21.8899993896484,22.8600006103516,23.620490640406,24.5144290300275,25.7726848924658,25.2886278348116,..
Slovak Republic,SVK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,99.2699966430664,99.0199966430664,99.0944143231697,99.143019584959,99.2046524122044,99.3786612053484,..
Slovak Republic,SVK,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,24.1399993896484,25.2399997711182,25.7079693622855,26.5985339974302,27.8421283631591,27.2756518214602,..
Slovak Republic,SVK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.7399978637695,99.7600021362305,99.7848046123581,99.7925771253339,99.8187431205755,99.8288698830934,..
Slovak Republic,SVK,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,22.1599998474121,23.0300006866455,23.8291195854314,24.67487008154,25.926378745484,25.430922995554,..
Slovak Republic,SVK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,87.7799987792969,87.6999969482422,89.1387053737615,89.8134922978643,90.2027102905863,90.0778830546204,..
Slovak Republic,SVK,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,19.3600006103516,20.3199996948242,..,21.6294985145736,22.7860595601007,22.2570347403264,..
Slovak Republic,SVK,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.839999973773956,0.839999973773956,0.706150792644015,0.853230964929143,0.948327414004642,0.752927649736529,..
Slovenia,SVN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,20.7278361425149,21.5100002288818,23.7546282692119,26.5944067545062,26.0893187512836,22.0416035512248,..
Slovenia,SVN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,98.0149318299797,98.1699981689453,98.6180335335877,98.7359892481174,98.6029032449449,99.2717609687255,..
Slovenia,SVN,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
Slovenia,SVN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.7966128630202,99.8000030517578,99.8072739086309,99.7133966632738,99.7098852395598,99.7987780463134,..
Slovenia,SVN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,28.1374678101166,28.5200004577637,31.1054899815279,35.0028457862587,34.6595898759442,..,..
Slovenia,SVN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,82.7784258411314,82.9400024414062,84.8297258764264,86.0023322405167,86.0007499688961,82.339101036363,..
Slovenia,SVN,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,15.4553481756289,16.2399997711182,17.6642328136844,18.0918538915527,17.1124644217704,13.7303847869801,..
Slovenia,SVN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,3.09895163832306,3.57999992370606,4.13803625645657,3.04085230583721,3.14410229072488,2.40675375117129,..
Spain,ESP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,21.9400005340576,23.0752325230941,23.5799999237061,24.9023668874483,24.1534196804545,25.0426560264041,..
Spain,ESP,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,77.7200012207031,81.0112166290588,80.7699966430664,83.3149933359569,83.932488771269,84.2945705682212,..
Spain,ESP,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,31.1599998474121,32.9364029387337,33.5400009155273,35.1448711595995,34.7534476751461,36.0503596549557,..
Spain,ESP,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,91.9199981689453,93.0545268422904,93.2200012207031,94.1731240768087,94.1924119196135,94.6451658484973,94.3698667643464
Spain,ESP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,31.1100006103516,32.8515213623599,33.439998626709,35.0261771734475,34.6118481666599,35.9029838217422,35.4111354624227
Spain,ESP,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,50.4199981689453,53.012303429667,53.2599983215332,55.3232507853649,54.7419193092956,55.9303998473828,55.6838432566667
Spain,ESP,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,12.920000076294,13.4618575365264,14.1899995803833,14.8980703031656,14.2584386692193,14.8787903761637,..
Spain,ESP,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.660000026226044,0.677440836806166,0.879999995231628,0.92650357936065,0.757789087120339,0.830905981627942,..
Sweden,SWE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,30.9924607148911,25.0799999237061,32.541038761967,32.6151400648583,33.6641523203769,34.883027208531,..
Sweden,SWE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,95.7747006105223,92.0100021362305,96.3864575810096,94.4913653843336,94.543316288013,95.4335018149732,..
Sweden,SWE,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,40,..,49.2745870374326,50.8118527795601,52.5325932598817,..
Sweden,SWE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,100,100,100,100,100,100,..
Sweden,SWE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,34.0299987792969,..,42.5267665060932,43.8464548441738,45.2151574712396,..
Sweden,SWE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,83.172673189653,77.2600021362305,84.2121403696943,83.1048471312952,83.959668073826,84.7437742934447,..
Sweden,SWE,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,14.7067124187058,11.8500003814697,15.2292865010524,15.5701098819435,16.140001314884,16.9707518931891,..
Sweden,SWE,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,1.5922984820056,1.28999996185303,1.71735310100008,1.81300230449111,1.84892788899631,..,..
Switzerland,CHE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,38.9846808461516,39.555597158669,40.4104658667547,39.9859430595539,39.9547282957949,41.2647756874978,41.6142824106006
Switzerland,CHE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,97.0899963378906,97.1900024414062,97.2358464399196,97.9603789765694,98.0615729035049,98.1784897668191,98.1873131956611
Switzerland,CHE,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,38.9846808461516,39.555597158669,40.4104658667547,39.9859430595539,39.9547282957949,41.2647756874978,41.6142824106006
Switzerland,CHE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.6699981689453,99.5899963378906,99.5570380354095,99.6574995133958,99.6316136861944,99.6536888771555,99.6176761015283
Switzerland,CHE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,38.9799995422363,39.6599998474121,40.4104658667547,39.9859430595539,39.9547282957949,41.2647756874978,41.6142824106006
Switzerland,CHE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,85.6800003051758,86.6500015258789,86.870062106571,84.5048573551638,83.8835734864297,84.2772222135807,84.3823784776807
Switzerland,CHE,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,19.9699993133545,20.1299991607666,20.2927096992424,18.5984716757292,18.0293780780206,18.8233705990973,19.1333717159282
Switzerland,CHE,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,2.9300000667572,2.96000003814697,2.87605626244268,2.95438791852723,3.14679415043531,3.24679856278492,3.30906845420646
